Period Code,Cycle ID,B_2,B_3,B_4,B_5,B_9,B_10,B_14,B_15,B_16,B_17,B_18,B_19,B_20,B_21,B_22,B_23,B_24,B_25,timestamp,Good/Bad
17,84,0.0008,-0.0002,start,518.67,14.62,21.61,1.3,47.33,522.42,2388.02,8145.38,8.4064,0.03,392,2388,100,39,23.4181,03/12/2020 18:20,0
17,85,0.0015,0,100,518.67,14.62,21.61,1.3,47.2,522.37,2388.01,8146.24,8.4122,0.03,391,2388,100,38.93,23.3981,03/12/2020 18:25,0
17,87,-0.0018,0.0002,100,518.67,14.62,21.61,1.3,47.14,522.3,2388.02,8145.33,8.4027,0.03,393,2388,100,39.08,23.4516,03/12/2020 18:35,0
17,89,0.0036,0.0004,100,518.67,14.62,Missing,1.3,47.24,521.69,2388.03,8150.95,8.3915,0.03,393,2388,100,39.1,23.4192,03/12/2020 18:45,0
17,90,0.0033,-0.0002,100,518.67,14.62,21.61,1.3,47.43,522.08,2387.99,8143.56,start,0.03,393,2388,100,38.86,23.4356,03/12/2020 18:50,0
17,92,-0.0003,0.0004,100,518.67,14.62,21.61,1.3,47.32,521.94,2388.08,8142.56,8.3949,0.03,393,2388,100,38.92,23.4493,03/12/2020 19:00,0
17,93,-0.0014,-0.0002,100,518.67,14.62,21.61,1.3,47.11,522.14,Missing,8147.49,8.4124,0.03,392,2388,100,39.08,23.4439,03/12/2020 19:05,0
17,94,-0.0018,0.0004,100,518.67,14.62,21.61,1.3,47.31,521.81,2388.02,8143.74,8.4021,0.03,391,2388,100,39,23.2841,03/12/2020 19:10,0
17,95,-0.0025,-0.0004,100,518.67,14.62,21.61,1.3,47.29,522.65,2388.04,8147.11,8.3993,0.03,391,2388,100,39.04,23.4424,03/12/2020 19:15,0
17,98,-0.0014,0,100,518.67,14.62,21.61,1.3,47.23,522.22,2388.02,8142.42,8.4133,0.03,393,2388,100,39.01,23.3428,03/12/2020 19:30,0
17,99,-0.0001,0.0005,100,518.67,14.62,21.61,1.3,47.23,522.29,2387.99,8144.55,8.3843,0.03,391,2388,100,38.89,23.3972,03/12/2020 19:35,0
17,101,0.0015,-0.0004,100,518.67,14.62,21.61,1.3,47.18,522.29,2388.05,8152.32,8.4207,0.03,391,2388,100,38.81,23.3533,03/12/2020 19:45,0
17,102,0.0005,Bad,100,518.67,14.62,21.61,1.3,47.17,522.07,2388.04,8144,8.3835,0.03,392,2388,100,39.06,23.4404,03/12/2020 19:50,0
17,103,0.0023,0.0002,100,518.67,14.62,21.61,1.3,47.14,521.84,2388.03,8150.5,8.4024,0.03,I/O,2388,100,39.06,23.4679,03/12/2020 19:55,0
17,104,0.0011,0,100,518.67,14.62,21.61,1.3,47.33,522.56,2387.97,8149.63,8.388,0.03,393,2388,100,38.9,,03/12/2020 20:00,0
17,105,-0.0011,-0.0003,100,518.67,14.62,21.6,1.3,47.34,522.44,2388.01,8147.56,8.4383,0.03,392,2388,100,38.95,23.3343,03/12/2020 20:05,0
17,106,-0.0022,0.0002,100,518.67,14.62,21.61,1.3,47.45,522.34,2388.02,8149.05,8.4079,0.03,391,2388,100,38.79,23.4032,03/12/2020 20:10,0
17,107,0,-0.0001,100,518.67,14.62,21.6,1.3,47.24,522.04,2387.98,8144.01,8.422,0.03,393,2388,100,38.81,23.2836,03/12/2020 20:15,0
17,108,-0.0005,0.0004,100,518.67,14.62,21.61,1.3,47.29,522.11,2388.03,8151.28,8.4157,0.03,392,2388,100,38.99,23.3878,03/12/2020 20:20,0
17,109,-0.0009,0.0002,100,518.67,14.62,21.61,1.3,47.17,522.45,2388.04,8143.28,8.4136,0.03,394,2388,100,38.99,23.4821,03/12/2020 20:25,0
17,110,0.0012,0.0005,100,518.67,14.62,21.61,1.3,47.38,522,2388.01,8145.26,8.4198,0.03,391,2388,100,38.98,23.3504,03/12/2020 20:30,0
17,112,-0.0002,0.0002,100,518.67,14.62,21.61,1.3,47.34,522.25,2388.03,8144.82,8.4002,0.03,390,2388,100,38.8,23.2484,03/12/2020 20:40,0
17,113,0,0.0001,100,518.67,14.62,21.61,1.3,47.44,522.39,2388.04,8148.74,8.3965,0.03,393,2388,100,38.98,23.4601,03/12/2020 20:45,0
17,115,-0.0012,-0.0003,100,518.67,14.62,21.61,1.3,47.45,521.95,2388.05,8150.94,No Data,0.03,391,2388,100,39.06,23.4274,03/12/2020 20:55,0
17,116,0.003,0.0003,100,518.67,14.62,21.61,1.3,47.14,522.15,2388,8147.49,8.4296,0.03,390,2388,100,38.8,23.4046,03/12/2020 21:00,0
17,118,-0.0012,0.0001,100,518.67,14.62,21.61,1.3,47.51,522.34,2388.06,8147,8.4501,Missing,392,2388,100,38.93,23.3966,03/12/2020 21:10,0
17,119,-0.0029,-0.0004,100,518.67,14.62,21.61,1.3,47.17,522.14,2388.01,8148.89,8.4079,0.03,392,2388,100,38.93,23.3375,03/12/2020 21:15,0
17,121,-0.0025,0.0001,100,518.67,14.62,21.61,1.3,47.5,521.78,2388.05,8142.73,8.436,Missing,392,2388,100,38.93,23.3183,03/12/2020 21:25,0
17,122,0.0003,0,100,518.67,14.62,21.61,1.3,47.33,521.38,2388.05,8150.02,8.3913,0.03,392,2388,100,38.89,23.3101,03/12/2020 21:30,0
17,124,-0.0027,0.0003,100,518.67,14.62,21.61,1.3,47.17,521.94,2388,8153.91,8.4248,0.03,393,2388,100,39.1,23.3044,03/12/2020 21:40,0
17,125,-0.0014,-0.0001,100,518.67,14.62,no connection,1.3,47.37,522.09,Bad,8148.84,8.3653,0.03,391,no response,100,38.98,23.3872,03/12/2020 21:45,0
17,127,0.0002,-0.0002,100,518.67,14.62,21.61,1.3,47.45,521.9,2388.02,8143.57,8.408,0.03,392,2388,100,38.86,23.4545,03/12/2020 21:55,0
17,129,0.0019,-0.0001,100,518.67,14.62,21.61,1.3,47.32,521.83,2388.03,8150.05,8.4173,0.03,392,2388,100,38.94,23.2828,03/12/2020 22:05,0
17,130,-0.0033,0.0004,100,518.67,14.62,21.61,1.3,47.36,522.38,2388,No Data,8.4394,0.03,392,2388,100,38.97,23.2974,03/12/2020 22:10,0
17,131,-0.0026,0.0004,100,518.67,14.62,21.61,1.3,47.37,522.15,2388.03,8150.52,8.4025,0.03,392,2388,100,39.06,23.3725,03/12/2020 22:15,0
17,132,0.0044,0.0005,,518.67,14.62,21.61,1.3,47.26,522.17,2388.08,8147.92,8.4163,0.03,394,2388,100,39.1,23.4027,03/12/2020 22:20,0
17,133,0.0018,0.0005,100,518.67,14.62,21.61,1.3,47.37,521.94,2388.02,8154.05,8.4315,0.03,394,2388,100,39.15,23.4232,03/12/2020 22:25,0
17,134,-0.0027,-0.0003,100,518.67,14.62,21.61,1.3,47.26,522.12,2388,no response,8.3966,0.03,391,2388,100,39.04,23.448,03/12/2020 22:30,0
17,135,0.0011,0.0001,start,518.67,14.62,21.61,1.3,47.46,522.37,2387.97,8151.68,8.4142,0.03,393,2388,100,39.18,23.443,03/12/2020 22:35,0
17,136,0.0015,-0.0002,100,no response,14.62,21.61,1.3,47.25,522.22,2388.03,8144.77,8.4095,0.03,392,2388,100,38.82,23.3383,03/12/2020 22:40,0
17,137,-0.0018,no connection,100,518.67,14.62,21.61,1.3,47.2,522.16,2388.07,8152.49,8.4436,0.03,392,2388,100,38.98,23.3797,03/12/2020 22:45,0
17,138,0.0017,-0.0001,100,518.67,14.62,21.61,1.3,47.2,522.15,stop,8152.64,8.3738,0.03,393,2388,100,38.97,23.4277,03/12/2020 22:50,0
17,139,0,0.0003,100,518.67,14.62,21.61,1.3,47.43,522.15,2388.03,8150.23,8.412,0.03,394,2388,100,38.89,23.3232,03/12/2020 22:55,0
17,141,0.0005,-0.0002,100,518.67,14.62,21.61,1.3,47.4,521.9,2388.05,8153,8.4158,0.03,391,2388,100,38.87,23.439,03/12/2020 23:05,0
17,142,I/O,-0.0001,100,518.67,14.62,21.61,1.3,47.25,521.62,2388.06,8147.48,8.4069,0.03,393,2388,100,38.83,23.2935,03/12/2020 23:10,0
17,143,0.0014,-0.0001,100,518.67,14.62,21.61,1.3,47.3,522.49,2388.06,8150.58,8.4402,0.03,393,2388,100,38.97,23.2889,03/12/2020 23:15,0
17,144,-0.0019,0.0002,100,518.67,14.62,21.61,1.3,47.32,521.82,2388.01,8148.08,8.3894,0.03,393,2388,100,39.01,23.3687,03/12/2020 23:20,0
17,146,-0.0001,0,100,518.67,14.62,21.6,1.3,47.25,521.64,2388.04,8151.93,8.3745,0.03,394,2388,100,38.92,23.4263,03/12/2020 23:30,0
17,147,-0.0032,-0.0002,100,518.67,14.62,21.61,1.3,47.38,521.64,2388.02,8154.24,8.4308,0.03,392,2388,100,39.06,23.4109,03/12/2020 23:35,0
17,149,0.0031,-0.0004,100,518.67,14.62,21.61,1.3,47.46,521.84,2388.09,8150.09,8.4206,0.03,392,2388,100,39,23.3674,03/12/2020 23:45,0
17,150,0.0026,0.0004,100,518.67,14.62,21.61,1.3,47.3,522.08,2387.97,8150.59,8.4148,0.03,393,stop,100,38.84,23.3882,03/12/2020 23:50,0
17,151,0.0027,0.0003,100,518.67,14.62,21.61,1.3,47.28,522.41,2388.05,8156.83,8.3896,0.03,393,2388,100,38.91,23.3245,03/12/2020 23:55,0
17,152,0.0051,-0.0004,100,518.67,14.62,21.61,1.3,47.24,522.06,2388.02,8154.53,8.4213,0.03,393,2388,100,38.99,23.3333,3/13/2020 0:00,0
17,154,0.0005,-0.0002,100,518.67,14.62,21.61,1.3,47.39,521.96,2387.99,8149.91,8.4325,0.03,392,2388,100,39.08,23.2863,3/13/2020 0:10,0
17,155,-0.0025,-0.0002,100,518.67,14.62,21.61,1.3,47.32,521.85,2388.05,8151.57,8.4217,0.03,392,2388,100,39.01,23.3772,3/13/2020 0:15,0
17,156,0.0015,0.0001,100,518.67,14.62,21.61,1.3,47.39,521.64,2388.04,8148.93,8.4294,0.03,391,2388,100,38.96,23.4702,3/13/2020 0:20,0
17,157,0.0011,0.0002,100,518.67,14.62,21.61,1.3,47.41,522.15,2388.06,8152.76,8.4198,0.03,394,2388,100,38.92,23.2474,3/13/2020 0:25,0
17,158,-0.0044,-0.0004,100,518.67,14.62,21.6,1.3,47.39,521.94,2388.05,8154.97,8.4323,0.03,392,2388,100,39.05,23.3525,3/13/2020 0:30,0
17,159,0.0001,-0.0005,100,518.67,14.62,21.61,1.3,47.42,521.75,2388.05,8153.07,8.4038,0.03,393,2388,100,38.8,23.4214,3/13/2020 0:35,0
17,160,-0.0007,0.0002,100,518.67,14.62,21.61,1.3,47.32,521.88,2388.07,8149.46,8.4545,0.03,391,2388,100,38.98,23.3392,3/13/2020 0:40,0
17,162,-0.0005,-0.0003,100,518.67,14.62,21.61,1.3,47.29,521.98,2388.07,8157.64,8.3727,0.03,392,2388,100,39,23.2856,3/13/2020 0:50,0
17,163,-0.0004,0.0002,100,518.67,14.62,21.61,1.3,47.61,522.21,2388.06,8152.79,8.3846,0.03,392,2388,100,38.95,23.2523,3/13/2020 0:55,0
17,165,-0.0028,-0.0002,100,518.67,14.62,21.61,1.3,47.28,522.01,2388.02,8149.26,8.4005,0.03,394,2388,100,38.99,23.3098,3/13/2020 1:05,0
17,166,0,0.0001,100,518.67,14.62,21.61,1.3,47.35,522.05,I/O,8157.2,8.4073,0.03,393,2388,100,38.88,23.292,3/13/2020 1:10,0
17,167,-0.0006,0.0001,100,518.67,14.62,21.61,1.3,47.2,521.72,2388.04,8147.69,8.4203,0.03,393,2388,100,39.01,23.2854,3/13/2020 1:15,0
17,168,-0.0014,0,100,518.67,14.62,21.61,1.3,47.32,522.13,2388,no response,8.4095,0.03,393,2388,100,38.92,23.3429,3/13/2020 1:20,0
17,169,-0.0045,-0.0002,100,518.67,14.62,21.61,1.3,47.33,522.22,2388.06,8163.92,8.4124,0.03,393,2388,100,38.89,23.3404,3/13/2020 1:25,0
17,171,0.0037,0.0003,start,518.67,14.62,21.61,1.3,47.39,522.04,2388.07,8153.32,8.4302,0.03,391,2388,100,38.88,23.3404,3/13/2020 1:35,0
17,172,-0.0017,-0.0002,100,518.67,14.62,21.61,1.3,47.38,521.9,2388.09,8152.4,8.4294,0.03,393,2388,100,38.9,23.4612,3/13/2020 1:40,0
17,173,-0.003,-0.0003,100,518.67,14.62,21.61,1.3,47.24,521.67,2388.02,8159.56,8.4067,0.03,392,2388,100,38.95,23.4445,3/13/2020 1:45,0
17,174,0.0025,-0.0002,100,518.67,14.62,21.61,1.3,47.45,522.1,2388.04,8161.09,8.3911,0.03,392,2388,100,38.9,23.2987,3/13/2020 1:50,0
17,175,-0.0003,-0.0003,100,518.67,14.62,21.61,1.3,47.45,521.85,2388.03,8160.41,8.4079,0.03,395,2388,100,39.05,23.3794,3/13/2020 1:55,0
17,176,-0.0007,-0.0002,100,518.67,14.62,21.61,1.3,47.46,521.7,2388.1,8152.45,8.4111,0.03,393,2388,100,38.86,23.2551,3/13/2020 2:00,0
17,177,-0.0004,0.0002,100,518.67,14.62,21.61,1.3,47.51,521.76,no response,8154.89,8.416,0.03,392,2388,100,38.9,23.3162,3/13/2020 2:05,0
17,178,-0.0024,0.0001,100,518.67,14.62,21.61,1.3,47.38,522.07,2388.04,8155.87,8.434,0.03,392,2388,100,38.93,23.2983,3/13/2020 2:10,0
17,179,0.0037,0.0001,100,518.67,14.62,21.61,1.3,47.41,521.51,2388.06,8155.41,8.3721,0.03,392,2388,100,38.65,23.3575,3/13/2020 2:15,0
17,180,-0.0007,0.0001,100,518.67,14.62,21.61,1.3,47.43,521.72,2388.02,8155.87,8.4301,0.03,392,2388,100,38.93,23.3311,3/13/2020 2:20,0
17,181,no response,0.0004,100,518.67,14.62,21.61,1.3,47.35,521.68,2388.02,8161.25,8.3988,0.03,394,2388,100,38.92,23.3106,3/13/2020 2:25,0
17,182,0.0012,0,100,518.67,14.62,21.61,1.3,47.56,522.32,2388.02,8160.32,8.4153,0.03,393,2388,100,38.75,23.3561,3/13/2020 2:30,0
17,183,-0.0048,0.0005,100,518.67,14.62,21.61,1.3,47.37,521.77,2388.05,8158.22,8.417,0.03,392,2388,100,39.16,23.321,3/13/2020 2:35,0
17,184,-0.0012,0.0002,100,518.67,14.62,21.61,1.3,47.29,521.69,2388.02,8161.29,,0.03,393,2388,100,38.92,23.3142,3/13/2020 2:40,0
17,185,0.0005,-0.0004,100,518.67,14.62,21.61,1.3,47.3,521.87,No Data,8163.66,8.4302,0.03,394,2388,100,38.88,23.3731,3/13/2020 2:45,0
17,186,0.0011,0,100,518.67,14.62,21.61,1.3,47.55,522.21,2388.03,8157.81,8.4466,0.03,393,2388,100,39,23.3551,3/13/2020 2:50,0
17,187,-0.003,0.0003,100,518.67,14.62,21.61,1.3,47.49,521.79,2388.05,8155.22,8.3888,0.03,393,2388,100,38.73,23.264,3/13/2020 2:55,0
17,188,0.0005,0.0003,100,518.67,14.62,21.61,1.3,47.37,521.78,2388.05,8163.75,8.4254,0.03,393,2388,100,38.89,23.3991,3/13/2020 3:00,0
17,189,-0.002,-0.0004,100,518.67,14.62,21.61,1.3,47.42,522.02,2388.02,Missing,8.4385,0.03,396,2388,100,38.79,23.2303,3/13/2020 3:05,0
17,190,-0.0033,0.0005,100,518.67,14.62,21.61,1.3,47.27,521.62,2388.02,8161.74,8.4298,0.03,394,2388,100,38.76,23.2449,3/13/2020 3:10,0
17,191,-0.0028,-0.0002,100,518.67,14.62,21.61,1.3,47.61,521.17,2388.01,8166.79,8.4122,0.03,393,2388,100,39.09,23.3415,3/13/2020 3:16,0
17,192,0.0024,-0.0002,100,518.67,14.62,21.6,1.3,47.53,521.53,2388.08,8167.63,8.4493,0.03,395,2388,100,39.06,23.343,3/13/2020 3:20,0
17,193,0.0003,-0.0004,100,518.67,14.62,21.61,1.3,47.4,521.76,2388.12,8162.15,8.4148,0.03,395,2388,100,38.85,23.3076,3/13/2020 3:25,0
17,194,-0.0012,0.0001,100,518.67,14.62,21.61,,47.64,521.8,2388.07,8159,8.4261,0.03,392,2388,100,39,23.2493,3/13/2020 3:30,0
17,195,0.0033,0.0003,100,518.67,14.62,21.61,1.3,47.36,521.97,2388.03,8163.03,8.4251,0.03,395,2388,100,38.97,23.3354,3/13/2020 3:35,0
17,197,0.0021,0.0004,100,518.67,14.62,21.61,1.3,47.4,521.85,I/O,8166.94,8.4321,0.03,393,2388,100,38.96,23.3218,3/13/2020 3:45,0
17,198,0.0006,0.0003,100,518.67,14.62,21.61,1.3,47.61,521.77,2388.07,8164.27,8.4606,0.03,392,2388,100,38.81,23.3737,3/13/2020 3:50,0
17,199,-0.0039,0.0003,100,518.67,14.62,21.61,1.3,47.46,521.47,2388.09,8161.21,8.4463,0.03,393,2388,100,38.9,23.3126,3/13/2020 3:55,0
17,200,0.0018,-0.0001,100,518.67,14.62,21.61,1.3,47.31,521.7,2388.06,8166.26,8.4183,0.03,393,2388,100,38.79,23.3859,3/13/2020 4:00,0
17,202,0.0021,0.0003,100,518.67,14.62,21.61,1.3,47.29,521.24,2388.12,8167.97,8.4543,0.03,393,2388,Bad,38.74,23.287,3/13/2020 4:10,0
17,204,0.0031,0.0002,100,518.67,start,21.61,1.3,47.57,521.49,start,8168.85,8.4462,0.03,392,2388,100,38.99,23.2776,3/13/2020 4:20,0
17,205,-0.0015,0.0001,100,518.67,14.62,21.61,1.3,47.62,521.87,2388.02,8164.89,8.404,0.03,393,2388,100,38.75,23.1035,3/13/2020 4:25,0
17,206,-0.0062,-0.0004,100,518.67,14.62,21.61,1.3,47.59,522.13,2388.04,8168.01,8.4346,No Data,393,2388,100,stop,23.2152,3/13/2020 4:30,0
17,207,0.0043,-0.0004,100,518.67,14.62,21.61,1.3,47.5,521.67,2388.09,8168.73,8.4357,0.03,394,2388,100,38.72,23.327,3/13/2020 4:36,0
17,209,-0.0031,0.0002,100,518.67,14.62,21.61,1.3,47.41,521.12,2388.02,8167.8,8.4429,0.03,392,2388,100,38.67,23.2707,3/13/2020 4:45,0
17,210,-0.0014,0.0003,100,518.67,14.62,21.61,1.3,47.43,521.9,2388.03,8173.59,8.4259,0.03,393,2388,100,38.61,23.3856,3/13/2020 4:50,0
17,212,0.0006,-0.0002,100,518.67,14.62,21.61,1.3,47.6,521.11,2388.04,8173.93,8.4334,0.03,392,2388,100,38.68,23.306,3/13/2020 5:00,0
17,213,-0.0019,0.0005,100,518.67,14.62,21.61,1.3,47.34,No Data,2388.07,8168.48,8.4359,0.03,395,2388,100,38.89,23.3755,3/13/2020 5:05,0
17,215,0.0003,0.0005,100,518.67,14.62,21.61,1.3,47.41,521.55,2388.07,8171.84,8.4348,0.03,393,2388,100,38.8,23.1593,3/13/2020 5:15,0
17,216,-0.0023,-0.0001,100,518.67,14.62,21.61,1.3,47.37,521.14,2388.08,8173.32,8.4621,0.03,I/O,2388,100,38.69,23.1804,3/13/2020 5:20,0
17,218,0.0014,0.0005,100,518.67,14.62,21.61,1.3,47.56,521.72,2388,8174.14,8.452,0.03,392,2388,100,39.1,23.2116,3/13/2020 5:30,0
17,220,-0.001,-0.0004,100,518.67,14.62,21.61,1.3,47.39,521.32,2388.1,8177.87,8.4338,0.03,394,2388,100,38.9,23.2437,3/13/2020 5:40,0
17,221,-0.0023,-0.0002,100,518.67,14.62,21.61,1.3,47.69,521.19,2388.05,8179.79,8.4421,0.03,393,2388,100,38.76,No Data,3/13/2020 5:45,0
17,223,0.0008,0.0002,100,518.67,14.62,21.61,1.3,47.42,521.24,2388.07,8177.14,I/O,0.03,393,2388,100,38.85,23.3197,3/13/2020 5:55,0
17,224,-0.004,0.0003,100,518.67,14.62,21.61,1.3,47.58,521.56,2388.1,8178.81,8.4641,0.03,395,2388,100,38.71,23.1333,3/13/2020 6:00,0
17,225,0.001,-0.0004,100,518.67,14.62,21.61,1.3,47.58,521.44,2388.07,8185.75,8.454,0.03,394,2388,100,38.76,23.178,3/13/2020 6:05,0
17,227,0.0001,0.0001,100,518.67,14.62,21.61,1.3,47.64,520.98,2388.07,8180.42,8.4643,0.03,395,2388,100,38.91,23.312,3/13/2020 6:15,0
17,228,-0.0017,-0.0002,100,518.67,14.62,21.61,1.3,47.49,521.41,2388.03,8186.55,8.4544,0.03,395,2388,100,38.81,23.2811,3/13/2020 6:20,0
17,231,0.0016,0,100,518.67,14.62,21.61,1.3,47.61,520.97,2388.03,8177.5,8.4632,0.03,395,2388,100,38.82,23.234,3/13/2020 6:35,0
17,232,0.0027,0.0004,100,518.67,14.62,21.61,1.3,stop,521.06,2388.1,8180.43,8.4124,0.03,395,2388,Missing,38.59,23.1387,3/13/2020 6:40,0
17,233,-0.0005,-0.0004,100,518.67,14.62,21.61,1.3,47.65,521.09,2388.03,Bad,8.4475,0.03,396,2388,100,38.8,23.1826,3/13/2020 6:45,0
17,236,0.0026,0.0004,100,518.67,14.62,21.61,1.3,47.76,520.7,2388.12,8188.48,8.4505,0.03,394,2388,100,38.75,23.1692,3/13/2020 7:00,0
17,237,0.0014,0.0003,100,518.67,14.62,21.61,1.3,47.61,521,2388.09,8187.39,8.4465,0.03,395,2388,100,38.69,23.2524,3/13/2020 7:05,0
17,238,-0.0027,0.0001,100,518.67,14.62,21.61,1.3,47.67,521.37,2388.11,8190.03,8.4623,0.03,395,2388,100,38.68,23.1945,3/13/2020 7:10,0
17,239,-0.0002,-0.0001,100,518.67,14.62,21.61,1.3,47.75,521.23,2388.1,8195,8.4775,0.03,395,2388,100,38.6,23.256,3/13/2020 7:15,0
17,242,-0.0008,-0.0002,100,518.67,14.62,21.61,1.3,47.66,521.08,2388.08,8194.79,8.4488,0.03,395,2388,100,38.66,23.2495,3/13/2020 7:30,0
17,243,-0.0038,0.0003,100,518.67,14.62,21.61,1.3,47.74,520.96,2388.06,8194.29,8.459,0.03,395,2388,100,38.72,23.1161,3/13/2020 7:35,0
17,244,-0.0011,-0.0002,100,518.67,14.62,21.61,1.3,47.65,521.24,2388.09,8191.39,8.4635,0.03,396,2388,100,38.74,23.2356,3/13/2020 7:40,0
17,245,-0.0003,-0.0001,100,518.67,14.62,21.61,1.3,47.9,521.01,2388.1,8194.35,8.4702,0.03,392,2388,100,38.51,23.1402,3/13/2020 7:45,0
17,246,-0.0022,0.0001,100,518.67,14.62,21.61,1.3,47.66,520.75,2388.14,8194.51,8.4397,0.03,393,2388,100,38.74,23.2464,3/13/2020 7:50,1
17,249,-0.006,-0.0003,100,518.67,14.62,21.61,1.3,47.96,521.15,2388.14,8205.17,8.4987,0.03,392,2388,100,38.79,23.1289,3/13/2020 8:05,1
17,250,-0.0013,-0.0004,100,518.67,14.62,21.61,1.3,47.69,520.53,2388.14,8199.63,8.4429,0.03,396,2388,100,38.72,23.1109,3/13/2020 8:10,1
17,252,0.0015,-0.0001,100,518.67,14.62,21.61,1.3,47.71,520.57,2388.04,8202.06,8.4695,0.03,394,2388,100,38.64,23.1611,3/13/2020 8:20,1
17,254,0,0.0004,100,518.67,14.62,21.61,1.3,47.78,520.68,2388.11,8205.01,8.4561,0.03,396,2388,100,38.49,23.1806,3/13/2020 8:30,1
17,255,0.001,0,100,518.67,14.62,21.61,1.3,47.9,520.42,2388.09,8208.51,8.4853,0.03,395,2388,100,38.56,23.1941,3/13/2020 8:35,1
17,257,0.0012,0.0004,100,518.67,14.62,21.61,1.3,47.85,520.7,2388.07,8206.35,8.4991,0.03,395,2388,100,38.47,23.1453,3/13/2020 8:45,1
17,258,0.0017,0,100,518.67,14.62,21.61,1.3,48.03,520.97,2388.09,8211.55,8.4594,0.03,396,2388,100,38.68,23.1426,3/13/2020 8:50,1
17,259,-0.0027,0.0002,100,518.67,14.62,21.61,1.3,47.95,520.84,2388.15,8209.68,8.4921,0.03,395,2388,100,38.38,23.125,3/13/2020 8:55,1
17,260,-0.0012,0.0003,100,518.67,14.62,21.61,1.3,47.89,520.63,2388.16,8214.79,8.5113,0.03,396,2388,100,38.59,23.0846,3/13/2020 9:00,1
17,261,0.0031,-0.0004,100,518.67,14.62,21.61,1.3,47.87,520.61,2388.1,8212.81,8.4809,0.03,Missing,2388,100,38.58,22.9783,3/13/2020 9:05,1
17,262,-0.0012,-0.0001,100,518.67,14.62,21.61,1.3,47.95,519.98,2388.1,8214.79,8.4567,0.03,397,2388,100,38.42,23.0853,3/13/2020 9:10,1
17,263,0.0006,0.0004,100,518.67,14.62,21.61,1.3,48.16,520.57,2388.16,8215.01,8.4526,0.03,395,2388,100,38.59,23.0641,3/13/2020 9:15,1
17,264,-0.003,-0.0004,100,518.67,14.62,21.61,1.3,47.89,520.74,2388.15,8222,8.4746,0.03,396,2388,100,38.53,23.1302,3/13/2020 9:20,1
17,265,-0.0001,-0.0004,100,518.67,14.62,21.61,1.3,47.88,520.83,2388.13,8224.72,8.4977,0.03,396,2388,100,38.48,23.1248,3/13/2020 9:25,1
17,266,0.002,0.0002,100,518.67,14.62,21.61,1.3,47.98,520.13,2388.2,8218.51,8.4876,0.03,396,2388,100,38.65,23.0748,3/13/2020 9:30,1
17,267,0.0031,0.0004,100,518.67,14.62,no connection,1.3,47.93,520.84,2388.18,8215.02,8.5067,0.03,396,2388,100,38.44,23.1876,3/13/2020 9:35,1
17,268,-0.002,0.0004,100,518.67,14.62,21.61,1.3,47.91,520.16,2388.1,8219.37,8.54,0.03,396,2388,100,38.34,23.091,3/13/2020 9:40,1
17,270,0.0017,0,100,518.67,14.62,21.61,1.3,47.93,520.24,2388.08,8227.5,8.5155,0.03,396,2388,100,38.44,23.1338,3/13/2020 9:50,1
17,271,0.0025,0.0002,100,518.67,14.62,21.61,1.3,48.09,520.52,2388.15,8228,8.4998,0.03,397,2388,100,38.44,23.0751,3/13/2020 9:55,1
17,272,-0.0014,0.0002,100,518.67,14.62,21.61,1.3,48.2,520.08,2388.13,8228.6,8.5318,0.03,395,2388,100,38.32,23.0667,3/13/2020 10:00,1
17,275,-0.0003,0.0005,100,518.67,14.62,21.61,1.3,47.97,519.26,2388.15,8229.73,8.5472,0.03,398,2388,100,38.52,23.0818,3/13/2020 10:15,1
17,276,-0.0006,-0.0004,100,518.67,14.62,21.61,1.3,48.06,520.22,2388.12,8238.26,8.5171,0.03,397,2388,100,38.5,23.0517,3/13/2020 10:20,1
17,Bad,-0.0007,0.0004,100,518.67,14.62,21.61,1.3,47.27,522.13,2388.05,8151.17,8.4011,0.03,392,2388,100,38.88,23.36,03/12/2020 21:50,0
17,Missing,0.0016,-0.0002,100,518.67,14.62,21.61,1.3,47.17,522.37,2387.97,8148.7,8.3923,0.03,393,2388,100,38.84,23.4642,03/12/2020 15:15,0
17,No Data,0.0008,0.0002,100,518.67,14.62,21.61,1.3,47.34,521.73,2387.99,8150.27,8.4343,0.03,392,2388,100,39.03,23.4371,03/12/2020 17:10,0
17,No Data,0.0024,0,100,518.67,14.62,21.61,1.3,47.37,521.44,2388,8155.61,8.4397,0.03,392,2388,100,38.89,23.3772,3/13/2020 0:05,0
17,no response,-0.0007,0.0002,100,518.67,14.62,21.6,1.3,47.16,522.25,2387.99,8149.09,8.4122,0.03,392,2388,100,39.02,23.3853,03/12/2020 14:45,0
17,,-0.0004,0.0003,100,518.67,14.62,21.61,1.3,47.82,520.56,2388.11,8198.92,8.4594,0.03,395,2388,100,38.65,23.1999,3/13/2020 8:00,1
18,1,-0.0016,0.0005,100,518.67,14.62,21.61,start,47.19,521.41,2387.99,8142.8,8.3861,0.03,393,2388,100,39.06,23.4234,3/13/2020 10:25,0
18,2,-0.0006,0.0004,100,518.67,14.62,21.61,1.3,47.29,522.5,2388.01,8137.05,8.3788,0.03,391,2388,100,39.04,23.5772,3/13/2020 10:30,0
18,3,0.0029,0.0002,100,518.67,14.62,21.61,1.3,47.3,521.75,2388.02,8142.88,8.4153,0.03,390,2388,100,39.06,23.445,3/13/2020 10:35,0
